"Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Attribution setting",Results,"Results [7-day click all conversions]","Result indicator",Reach,Frequency,"Cost per results","Cost per results [7-day click all conversions]","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks","CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Content views","Content views [7-day click]","Website content views","Website content views [7-day click]","Checkouts Initiated","Checkouts Initiated [7-day click]","Website checkouts initiated","Website checkouts initiated [7-day click]","Adds of payment info","Adds of payment info [7-day click]","Website adds of payment info","Website adds of payment info [7-day click]","Purchase ROAS (return on ad spend)",purchase_roas_7d_click_all_conversions:omni_purchase,"Website purchase ROAS (return on ad spend)",website_purchase_roas_7d_click_all_conversions:offsite_conversion.fb_pixel_purchase,Purchases,"Purchases [7-day click]","Website purchases","Website purchases [7-day click]","Date created","Date last edited",Objective,"Reporting starts","Reporting ends",Starts
G_Conversions_Purchase_RMK_US,"05:00:00 - 05:59:59",inactive,"7-day click",,,,61,1.229508,,,"Using ad set budget",0,2.7,מתמשך,75,36,1,2.7,1.333333,2,2.666667,1.35,,,,,,,,,,,,,,,,,,,,,,2022-01-13,2022-02-07,CONVERSIONS,2022-02-02,2022-02-08,2022-01-13
G_Conversions_Purchase_RMK_US,"04:00:00 - 04:59:59",inactive,"7-day click",,,,38,1.315789,,,"Using ad set budget",0,2.07,מתמשך,50,41.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-01-13,2022-02-07,CONVERSIONS,2022-02-02,2022-02-08,2022-01-13
G_Conversions_Purchase_RMK_US,"03:00:00 - 03:59:59",inactive,"7-day click",,,,24,1.333333,,,"Using ad set budget",0,0.99,מתמשך,32,30.9375,2,0.495,6.25,3,9.375,0.33,,,,,,,,,,,,,,,,,,,,,,2022-01-13,2022-02-07,CONVERSIONS,2022-02-02,2022-02-08,2022-01-13
G_Conversions_Purchase_RMK_US,"02:00:00 - 02:59:59",inactive,"7-day click",,,,32,1.46875,,,"Using ad set budget",0,2.39,מתמשך,47,50.851064,2,1.195,4.255319,2,4.255319,1.195,,,,,,,,,,,,,,,,,,,,,,2022-01-13,2022-02-07,CONVERSIONS,2022-02-02,2022-02-08,2022-01-13
G_Conversions_Purchase_RMK_US,"01:00:00 - 01:59:59",inactive,"7-day click",,,,53,1.056604,,,"Using ad set budget",0,1.93,מתמשך,56,34.464286,3,0.643333,5.357143,4,7.142857,0.4825,,,,,,,,,,,,,,,,,,,,,,2022-01-13,2022-02-07,CONVERSIONS,2022-02-02,2022-02-08,2022-01-13
G_Conversions_Purchase_RMK_US,"00:00:00 - 00:59:59",inactive,"7-day click",,,,64,1.203125,,,"Using ad set budget",0,3.03,מתמשך,77,39.350649,6,0.505,7.792208,9,11.688312,0.336667,,,,,,,,,,,,,,,,,,,,,,2022-01-13,2022-02-07,CONVERSIONS,2022-02-02,2022-02-08,2022-01-13
G_RMK_CatalogSales_US,"23:00:00 - 23:59:59",inactive,"7-day click",,,,139,1.410072,,,25,Daily,5.698168,מתמשך,196,29.072283,3,1.899389,1.530612,4,2.040816,1.424542,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"22:00:00 - 22:59:59",inactive,"7-day click",,,,192,1.432292,,,25,Daily,6.637865,מתמשך,275,24.137692,3,2.212622,1.090909,7,2.545455,0.948266,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"21:00:00 - 21:59:59",inactive,"7-day click",,,,263,1.250951,,,25,Daily,5.928094,מתמשך,329,18.018521,8,0.741012,2.431611,13,3.951368,0.456007,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"20:00:00 - 20:59:59",inactive,"7-day click",,,,256,1.363281,,,25,Daily,7.237672,מתמשך,349,20.738316,11,0.65797,3.151862,14,4.011461,0.516977,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"19:00:00 - 19:59:59",inactive,"7-day click",,,,237,1.468354,,,25,Daily,7.387624,מתמשך,348,21.228805,4,1.846906,1.149425,7,2.011494,1.055375,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"18:00:00 - 18:59:59",inactive,"7-day click",,,,188,1.452128,,,25,Daily,5.258309,מתמשך,273,19.261205,9,0.584257,3.296703,9,3.296703,0.584257,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"17:00:00 - 17:59:59",inactive,"7-day click",,,,160,1.30625,,,25,Daily,6.227997,מתמשך,209,29.799029,4,1.556999,1.913876,6,2.870813,1.038,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"16:00:00 - 16:59:59",inactive,"7-day click",,,,177,1.457627,,,25,Daily,6.008068,מתמשך,258,23.287085,4,1.502017,1.550388,4,1.550388,1.502017,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"15:00:00 - 15:59:59",inactive,"7-day click",,,,169,1.47929,,,25,Daily,4.488557,מתמשך,250,17.954226,4,1.122139,1.6,5,2,0.897711,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"14:00:00 - 14:59:59",inactive,"7-day click",,,,185,1.324324,,,25,Daily,5.988074,מתמשך,245,24.441119,5,1.197615,2.040816,8,3.265306,0.748509,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"13:00:00 - 13:59:59",inactive,"7-day click",,,,176,1.301136,,,25,Daily,8.847155,מתמשך,229,38.633864,5,1.769431,2.183406,8,3.49345,1.105894,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"12:00:00 - 12:59:59",inactive,"7-day click",,,,228,1.495614,,,25,Daily,6.457923,מתמשך,341,18.938191,11,0.587084,3.225806,13,3.812317,0.496763,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"11:00:00 - 11:59:59",inactive,"7-day click",,,,234,1.504274,,,25,Daily,6.218,מתמשך,352,17.664774,8,0.77725,2.272727,12,3.409091,0.518167,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"10:00:00 - 10:59:59",inactive,"7-day click",,,,248,1.475806,,,25,Daily,8.597235,מתמשך,366,23.489714,8,1.074654,2.185792,10,2.73224,0.859724,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"09:00:00 - 09:59:59",inactive,"7-day click",,,,252,1.412698,,,25,Daily,9.047091,מתמשך,356,25.413176,7,1.292442,1.966292,14,3.932584,0.646221,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"08:00:00 - 08:59:59",inactive,"7-day click",,,,248,1.326613,,,25,Daily,7.167695,מתמשך,329,21.786307,6,1.194616,1.823708,9,2.735562,0.796411,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"07:00:00 - 07:59:59",inactive,"7-day click",,,,181,1.309392,,,25,Daily,5.518225,מתמשך,237,23.283651,7,0.788318,2.953587,10,4.219409,0.551823,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"06:00:00 - 06:59:59",inactive,"7-day click",,,,98,1.132653,,,25,Daily,3.07901,מתמשך,111,27.738827,4,0.769752,3.603604,5,4.504505,0.615802,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"05:00:00 - 05:59:59",inactive,"7-day click",,,,50,1.16,,,25,Daily,1.919383,מתמשך,58,33.092806,,,,1,1.724138,1.919383,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"04:00:00 - 04:59:59",inactive,"7-day click",,,,23,1.217391,,,25,Daily,0.489842,מתמשך,28,17.494374,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"03:00:00 - 03:59:59",inactive,"7-day click",,,,28,1.321429,,,25,Daily,0.949695,מתמשך,37,25.667421,1,0.949695,2.702703,2,5.405405,0.474847,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"02:00:00 - 02:59:59",inactive,"7-day click",,,,19,2.210526,,,25,Daily,1.579492,מתמשך,42,37.606953,6,0.263249,14.285714,7,16.666667,0.225642,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"01:00:00 - 01:59:59",inactive,"7-day click",,,,33,1.575758,,,25,Daily,1.639473,מתמשך,52,31.528322,1,1.639473,1.923077,2,3.846154,0.819736,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_RMK_CatalogSales_US,"00:00:00 - 00:59:59",inactive,"7-day click",,,,64,1.234375,,,25,Daily,2.009354,מתמשך,79,25.434858,,,,2,2.531646,1.004677,,,,,,,,,,,,,,,,,,,,,,2022-01-10,2022-02-16,"Catalog Sales",2022-02-02,2022-02-08,2022-01-10
G_Conversions_Purchase_Cold_US,"23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,591,1.00846,,,"Using ad set budget",0,12.96,מתמשך,596,21.744966,16,0.81,2.684564,22,3.691275,0.589091,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,943,1.050901,,,"Using ad set budget",0,22.93,מתמשך,991,23.138244,35,0.655143,3.531786,53,5.348133,0.432642,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,1138,1.047452,,,"Using ad set budget",0,25.05,מתמשך,1192,21.015101,45,0.556667,3.775168,63,5.285235,0.397619,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,1279,1.039093,,,"Using ad set budget",0,28.3,מתמשך,1329,21.294206,38,0.744737,2.859293,59,4.439428,0.479661,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,1320,1.038636,,,"Using ad set budget",0,29.51,מתמשך,1371,21.524435,43,0.686279,3.136397,52,3.792852,0.5675,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,1410,1.024823,,,"Using ad set budget",0,34.27,מתמשך,1445,23.716263,41,0.835854,2.83737,57,3.944637,0.601228,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,906,1.045254,,,"Using ad set budget",0,24.74,מתמשך,947,26.124604,33,0.749697,3.484688,37,3.907075,0.668649,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,828,1.083333,,,"Using ad set budget",0,26.75,מתמשך,897,29.821628,33,0.810606,3.67893,46,5.128205,0.581522,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,800,1.05625,,,"Using ad set budget",0,21.8,מתמשך,845,25.798817,38,0.573684,4.497041,50,5.91716,0.436,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,686,1.053936,,,"Using ad set budget",0,22.77,מתמשך,723,31.493776,26,0.875769,3.596127,33,4.564315,0.69,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,743,1.063257,,,"Using ad set budget",0,21.67,מתמשך,790,27.43038,25,0.8668,3.164557,38,4.810127,0.570263,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,678,1.032448,,,"Using ad set budget",0,20.09,מתמשך,700,28.7,19,1.057368,2.714286,28,4,0.7175,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,710,1.039437,,,"Using ad set budget",0,20.79,מתמשך,738,28.170732,18,1.155,2.439024,26,3.523035,0.799615,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,797,1.053952,,,"Using ad set budget",0,31.76,מתמשך,840,37.809524,27,1.176296,3.214286,34,4.047619,0.934118,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,753,1.017264,,,"Using ad set budget",0,28.54,מתמשך,766,37.258486,30,0.951333,3.916449,46,6.005222,0.620435,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,612,1.050654,,,"Using ad set budget",0,20.09,מתמשך,643,31.244168,26,0.772692,4.043546,36,5.598756,0.558056,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,497,1.006036,,,"Using ad set budget",0,12.83,מתמשך,500,25.66,24,0.534583,4.8,29,5.8,0.442414,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,305,1.036066,,,"Using ad set budget",0,8.34,מתמשך,316,26.392405,7,1.191429,2.21519,12,3.797468,0.695,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,218,1.059633,,,"Using ad set budget",0,4.99,מתמשך,231,21.601732,1,4.99,0.4329,3,1.298701,1.663333,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,171,1.064327,,,"Using ad set budget",0,7.57,מתמשך,182,41.593407,7,1.081429,3.846154,10,5.494505,0.757,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,143,1.020979,,,"Using ad set budget",0,6,מתמשך,146,41.09589,7,0.857143,4.794521,8,5.479452,0.75,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,151,1.019868,,,"Using ad set budget",0,6.98,מתמשך,154,45.324675,8,0.8725,5.194805,10,6.493506,0.698,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,225,1.026667,,,"Using ad set budget",0,8.25,מתמשך,231,35.714286,5,1.65,2.164502,7,3.030303,1.178571,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
G_Conversions_Purchase_Cold_US,"00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,369,1.04607,,,"Using ad set budget",0,11.33,מתמשך,386,29.352332,20,0.5665,5.181347,31,8.031088,0.365484,,,,,,,,,,,,,,,,,,,,,,2022-01-05,2022-02-05,CONVERSIONS,2022-02-02,2022-02-08,2022-01-05
"ins giraffe","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",1,,actions:link_click,60,1.033333,0.68916414,,"Using ad set budget",0,0.689164,2022-01-29,62,11.115551,1,0.689164,1.612903,1,1.612903,0.689164,,,,,,,,,,,,,,,,,,,,,,2022-01-21,2022-02-02,Traffic,2022-01-26,2022-02-01,2022-01-21
"ins giraffe","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",1,,actions:link_click,111,1.009009,0.94884918,,"Using ad set budget",0,0.948849,2022-01-29,112,8.471868,1,0.948849,0.892857,2,1.785714,0.474425,,,,,,,,,,,,,,,,,,,,,,2022-01-21,2022-02-02,Traffic,2022-01-26,2022-02-01,2022-01-21
"ins giraffe","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",1,,actions:link_click,119,1,1.09866747,,"Using ad set budget",0,1.098667,2022-01-29,119,9.2325,1,1.098667,0.840336,2,1.680672,0.549334,,,,,,,,,,,,,,,,,,,,,,2022-01-21,2022-02-02,Traffic,2022-01-26,2022-02-01,2022-01-21
"ins giraffe","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",2,,actions:link_click,105,1.019048,0.62923683,,"Using ad set budget",0,1.258474,2022-01-29,107,11.761436,2,0.629237,1.869159,3,2.803738,0.419491,,,,,,,,,,,,,,,,,,,,,,2022-01-21,2022-02-02,Traffic,2022-01-26,2022-02-01,2022-01-21
